Animat,Speed,Size,Population,Day,Meanspeed,Meansize
13,2.1035748,11.130465,156.0,91,2.0671484,11.142366
14,2.160722,12.055791,156.0,91,2.0671484,11.142366
15,2.0230327,11.042962,156.0,91,2.0671484,11.142366
16,2.0671794,11.631227,156.0,91,2.0671484,11.142366
17,2.0,10.3927145,156.0,91,2.0671484,11.142366
18,2.1035748,11.130465,156.0,91,2.0671484,11.142366
19,2.1035748,10.992805,156.0,91,2.0671484,11.142366
20,2.0,10.3927145,156.0,91,2.0671484,11.142366
21,2.0061269,11.130465,156.0,91,2.0671484,11.142366
22,2.0,10.952226,156.0,91,2.0671484,11.142366
23,2.0472457,11.13665,156.0,91,2.0671484,11.142366
24,2.1136737,12.0,156.0,91,2.0671484,11.142366
25,2.0,10.862766,156.0,91,2.0671484,11.142366
26,2.0,10.3927145,156.0,91,2.0671484,11.142366
27,2.1035748,11.130465,156.0,91,2.0671484,11.142366
28,2.0,10.862766,156.0,91,2.0671484,11.142366
29,2.0426388,11.631227,156.0,91,2.0671484,11.142366
30,2.1035748,11.130465,156.0,91,2.0671484,11.142366
31,2.1035748,10.756367,156.0,91,2.0671484,11.142366
32,2.1035748,11.130465,156.0,91,2.0671484,11.142366
33,2.1035748,10.756367,156.0,91,2.0671484,11.142366
34,2.0426388,11.631227,156.0,91,2.0671484,11.142366
35,2.1035748,11.130465,156.0,91,2.0671484,11.142366
36,2.1323817,11.130465,156.0,91,2.0671484,11.142366
37,2.0,11.042962,156.0,91,2.0671484,11.142366
38,2.0472457,11.13665,156.0,91,2.0671484,11.142366
39,2.0,10.862766,156.0,91,2.0671484,11.142366
40,2.1035748,11.130465,156.0,91,2.0671484,11.142366
41,2.0472457,11.13665,156.0,91,2.0671484,11.142366
42,2.0061269,11.588607,156.0,91,2.0671484,11.142366
43,2.1035748,11.130465,156.0,91,2.0671484,11.142366
44,2.0,10.348033,156.0,91,2.0671484,11.142366
45,2.1035748,11.130465,156.0,91,2.0671484,11.142366
46,2.1323817,11.130465,156.0,91,2.0671484,11.142366
47,2.0,10.862766,156.0,91,2.0671484,11.142366
48,2.1035748,11.130465,156.0,91,2.0671484,11.142366
49,2.1323817,11.130465,156.0,91,2.0671484,11.142366
50,2.0281765,12.0,156.0,91,2.0671484,11.142366
51,2.1323817,11.130465,156.0,91,2.0671484,11.142366
52,2.0,11.042962,156.0,91,2.0671484,11.142366
53,2.1035748,10.756367,156.0,91,2.0671484,11.142366
54,2.0,10.952226,156.0,91,2.0671484,11.142366
55,2.1805584,11.130465,156.0,91,2.0671484,11.142366
56,2.0061269,12.001043,156.0,91,2.0671484,11.142366
57,2.0426388,11.631227,156.0,91,2.0671484,11.142366
58,2.1035748,11.623716,156.0,91,2.0671484,11.142366
59,2.0426388,11.631227,156.0,91,2.0671484,11.142366
60,2.1323817,10.833303,156.0,91,2.0671484,11.142366
61,2.1035748,10.992805,156.0,91,2.0671484,11.142366
62,2.0,10.3927145,156.0,91,2.0671484,11.142366
63,2.1035748,11.130465,156.0,91,2.0671484,11.142366
64,2.1035748,10.756367,156.0,91,2.0671484,11.142366
65,2.0,10.952226,156.0,91,2.0671484,11.142366
66,2.0230327,11.042962,156.0,91,2.0671484,11.142366
67,2.1035748,11.130465,156.0,91,2.0671484,11.142366
68,2.0,11.042962,156.0,91,2.0671484,11.142366
69,2.0472457,11.13665,156.0,91,2.0671484,11.142366
70,2.1035748,11.130465,156.0,91,2.0671484,11.142366
71,2.1035748,11.130465,156.0,91,2.0671484,11.142366
72,2.0,11.042962,156.0,91,2.0671484,11.142366
73,2.0230327,11.348546,156.0,91,2.0671484,11.142366
74,2.1035748,11.623716,156.0,91,2.0671484,11.142366
75,2.0426388,11.631227,156.0,91,2.0671484,11.142366
76,2.0061269,12.001043,156.0,91,2.0671484,11.142366
77,2.1177244,12.087232,156.0,91,2.0671484,11.142366
78,2.0,10.952226,156.0,91,2.0671484,11.142366
79,2.1035748,11.130465,156.0,91,2.0671484,11.142366
80,2.1035748,11.130465,156.0,91,2.0671484,11.142366
81,2.0472457,11.13665,156.0,91,2.0671484,11.142366
82,2.1323817,11.130465,156.0,91,2.0671484,11.142366
83,2.1035748,11.130465,156.0,91,2.0671484,11.142366
84,2.1035748,11.130465,156.0,91,2.0671484,11.142366
85,2.1035748,10.992805,156.0,91,2.0671484,11.142366
86,2.0,10.952226,156.0,91,2.0671484,11.142366
87,2.1035748,11.130465,156.0,91,2.0671484,11.142366
88,2.1035748,11.130465,156.0,91,2.0671484,11.142366
89,2.1035748,10.992805,156.0,91,2.0671484,11.142366
90,2.1035748,11.130465,156.0,91,2.0671484,11.142366
91,2.1035748,11.130465,156.0,91,2.0671484,11.142366
92,2.0,11.042962,156.0,91,2.0671484,11.142366
93,2.0,10.3927145,156.0,91,2.0671484,11.142366
94,2.0230327,11.348546,156.0,91,2.0671484,11.142366
95,2.1035748,11.130465,156.0,91,2.0671484,11.142366
96,2.1035748,11.130465,156.0,91,2.0671484,11.142366
97,2.1035748,11.623716,156.0,91,2.0671484,11.142366
98,2.0426388,11.631227,156.0,91,2.0671484,11.142366
99,2.0061269,12.001043,156.0,91,2.0671484,11.142366
100,2.1035748,10.756367,156.0,91,2.0671484,11.142366
101,2.1323817,11.130465,156.0,91,2.0671484,11.142366
102,2.0,10.348033,156.0,91,2.0671484,11.142366
103,2.1323817,11.130465,156.0,91,2.0671484,11.142366
104,2.0426388,11.631227,156.0,91,2.0671484,11.142366
105,2.1035748,11.130465,156.0,91,2.0671484,11.142366
106,2.0472457,11.13665,156.0,91,2.0671484,11.142366
107,2.0061269,11.130465,156.0,91,2.0671484,11.142366
108,2.1035748,10.992805,156.0,91,2.0671484,11.142366
109,2.0793126,10.862766,156.0,91,2.0671484,11.142366
110,2.1035748,10.992805,156.0,91,2.0671484,11.142366
111,2.1323817,11.130465,156.0,91,2.0671484,11.142366
112,2.1035748,11.130465,156.0,91,2.0671484,11.142366
113,2.0,11.13665,156.0,91,2.0671484,11.142366
114,2.1035748,10.992805,156.0,91,2.0671484,11.142366
115,2.0793126,10.862766,156.0,91,2.0671484,11.142366
116,2.1035748,10.992805,156.0,91,2.0671484,11.142366
117,2.0472457,11.13665,156.0,91,2.0671484,11.142366
118,2.0426388,11.631227,156.0,91,2.0671484,11.142366
119,2.1323817,11.130465,156.0,91,2.0671484,11.142366
120,2.1323817,11.130465,156.0,91,2.0671484,11.142366
121,2.0061269,12.001043,156.0,91,2.0671484,11.142366
122,2.1035748,11.130465,156.0,91,2.0671484,11.142366
123,2.1035748,10.992805,156.0,91,2.0671484,11.142366
124,2.1035748,11.130465,156.0,91,2.0671484,11.142366
125,2.1035748,11.130465,156.0,91,2.0671484,11.142366
126,2.1035748,10.992805,156.0,91,2.0671484,11.142366
127,2.1035748,10.509578,156.0,91,2.0671484,11.142366
128,2.0061269,12.001043,156.0,91,2.0671484,11.142366
129,2.0472457,11.13665,156.0,91,2.0671484,11.142366
130,2.1035748,11.130465,156.0,91,2.0671484,11.142366
131,2.1035748,11.623716,156.0,91,2.0671484,11.142366
132,2.0426388,11.602847,156.0,91,2.0671484,11.142366
133,2.0061269,12.001043,156.0,91,2.0671484,11.142366
134,2.1805584,11.130465,156.0,91,2.0671484,11.142366
135,2.1035748,10.756367,156.0,91,2.0671484,11.142366
136,2.0,10.862766,156.0,91,2.0671484,11.142366
137,2.1035748,11.130465,156.0,91,2.0671484,11.142366
138,2.0061269,11.588607,156.0,91,2.0671484,11.142366
139,2.0472457,11.13665,156.0,91,2.0671484,11.142366
140,2.0,10.862766,156.0,91,2.0671484,11.142366
141,2.0,11.042962,156.0,91,2.0671484,11.142366
142,2.1323817,11.130465,156.0,91,2.0671484,11.142366
143,2.0,10.862766,156.0,91,2.0671484,11.142366
144,2.0,10.952226,156.0,91,2.0671484,11.142366
145,2.0061269,11.448841,156.0,91,2.0671484,11.142366
146,2.0,10.3927145,156.0,91,2.0671484,11.142366
147,2.1035748,11.130465,156.0,91,2.0671484,11.142366
148,2.0671794,11.631227,156.0,91,2.0671484,11.142366
149,2.1035748,11.130465,156.0,91,2.0671484,11.142366
150,2.1323817,11.130465,156.0,91,2.0671484,11.142366
151,2.1035748,11.130465,156.0,91,2.0671484,11.142366
152,2.0,11.042962,156.0,91,2.0671484,11.142366
153,2.0,10.862766,156.0,91,2.0671484,11.142366
154,2.0,11.13665,156.0,91,2.0671484,11.142366
155,2.1035748,11.130465,156.0,91,2.0671484,11.142366
0,2.1035748,11.130465,149.0,92,2.068693,11.116781
1,2.0306056,11.13665,149.0,92,2.068693,11.116781
2,2.0,10.862766,149.0,92,2.068693,11.116781
3,2.1035748,11.130465,149.0,92,2.068693,11.116781
4,2.1035748,11.130465,149.0,92,2.068693,11.116781
5,2.1035748,10.756367,149.0,92,2.068693,11.116781
6,2.1035748,10.992805,149.0,92,2.068693,11.116781
7,2.0793126,10.862766,149.0,92,2.068693,11.116781
8,2.1035748,11.130465,149.0,92,2.068693,11.116781
9,2.160722,12.055791,149.0,92,2.068693,11.116781
10,2.0230327,11.042962,149.0,92,2.068693,11.116781
11,2.0671794,11.631227,149.0,92,2.068693,11.116781
12,2.0,10.3927145,149.0,92,2.068693,11.116781
13,2.1035748,10.992805,149.0,92,2.068693,11.116781
14,2.0,10.3927145,149.0,92,2.068693,11.116781
15,2.0061269,11.130465,149.0,92,2.068693,11.116781
16,2.0472457,11.13665,149.0,92,2.068693,11.116781
17,2.1136737,12.0,149.0,92,2.068693,11.116781
18,2.0,10.862766,149.0,92,2.068693,11.116781
19,2.0,10.3927145,149.0,92,2.068693,11.116781
20,2.0,10.862766,149.0,92,2.068693,11.116781
21,2.0426388,11.631227,149.0,92,2.068693,11.116781
22,2.1035748,11.130465,149.0,92,2.068693,11.116781
23,2.1035748,10.756367,149.0,92,2.068693,11.116781
24,2.1035748,11.130465,149.0,92,2.068693,11.116781
25,2.1035748,10.756367,149.0,92,2.068693,11.116781
26,2.0426388,11.631227,149.0,92,2.068693,11.116781
27,2.1035748,11.130465,149.0,92,2.068693,11.116781
28,2.0,11.042962,149.0,92,2.068693,11.116781
29,2.0,10.862766,149.0,92,2.068693,11.116781
30,2.1035748,11.130465,149.0,92,2.068693,11.116781
31,2.0472457,11.13665,149.0,92,2.068693,11.116781
32,2.1035748,11.130465,149.0,92,2.068693,11.116781
33,2.0,10.348033,149.0,92,2.068693,11.116781
34,2.1323817,11.130465,149.0,92,2.068693,11.116781
35,2.0281765,12.0,149.0,92,2.068693,11.116781
36,2.1323817,11.130465,149.0,92,2.068693,11.116781
37,2.0,11.042962,149.0,92,2.068693,11.116781
38,2.1035748,10.756367,149.0,92,2.068693,11.116781
39,2.0,10.952226,149.0,92,2.068693,11.116781
40,2.1805584,11.130465,149.0,92,2.068693,11.116781
41,2.0426388,11.631227,149.0,92,2.068693,11.116781
42,2.0426388,11.631227,149.0,92,2.068693,11.116781
43,2.1323817,10.833303,149.0,92,2.068693,11.116781
44,2.1035748,10.992805,149.0,92,2.068693,11.116781
45,2.1035748,10.756367,149.0,92,2.068693,11.116781
46,2.0,10.952226,149.0,92,2.068693,11.116781
47,2.0230327,11.042962,149.0,92,2.068693,11.116781
48,2.1035748,11.130465,149.0,92,2.068693,11.116781
49,2.0472457,11.13665,149.0,92,2.068693,11.116781
50,2.1035748,11.130465,149.0,92,2.068693,11.116781
51,2.0,11.042962,149.0,92,2.068693,11.116781
52,2.1035748,11.623716,149.0,92,2.068693,11.116781
53,2.0426388,11.631227,149.0,92,2.068693,11.116781
54,2.0061269,12.001043,149.0,92,2.068693,11.116781
55,2.1177244,12.087232,149.0,92,2.068693,11.116781
56,2.0,10.952226,149.0,92,2.068693,11.116781
57,2.0472457,11.13665,149.0,92,2.068693,11.116781
58,2.1323817,11.130465,149.0,92,2.068693,11.116781
59,2.1035748,11.130465,149.0,92,2.068693,11.116781
60,2.1035748,10.992805,149.0,92,2.068693,11.116781
61,2.0,10.952226,149.0,92,2.068693,11.116781
62,2.1035748,11.130465,149.0,92,2.068693,11.116781
63,2.1035748,11.130465,149.0,92,2.068693,11.116781
64,2.0,10.3927145,149.0,92,2.068693,11.116781
65,2.1035748,11.130465,149.0,92,2.068693,11.116781
66,2.1035748,11.130465,149.0,92,2.068693,11.116781
67,2.0426388,11.631227,149.0,92,2.068693,11.116781
68,2.0061269,12.001043,149.0,92,2.068693,11.116781
69,2.1035748,10.756367,149.0,92,2.068693,11.116781
70,2.1323817,11.130465,149.0,92,2.068693,11.116781
71,2.1323817,11.130465,149.0,92,2.068693,11.116781
72,2.0426388,11.631227,149.0,92,2.068693,11.116781
73,2.1035748,11.130465,149.0,92,2.068693,11.116781
74,2.0061269,11.130465,149.0,92,2.068693,11.116781
75,2.1035748,10.992805,149.0,92,2.068693,11.116781
76,2.0793126,10.862766,149.0,92,2.068693,11.116781
77,2.1035748,10.992805,149.0,92,2.068693,11.116781
78,2.1035748,11.130465,149.0,92,2.068693,11.116781
79,2.0,11.13665,149.0,92,2.068693,11.116781
80,2.1035748,10.992805,149.0,92,2.068693,11.116781
81,2.0793126,10.862766,149.0,92,2.068693,11.116781
82,2.1035748,10.992805,149.0,92,2.068693,11.116781
83,2.0426388,11.631227,149.0,92,2.068693,11.116781
84,2.1323817,11.130465,149.0,92,2.068693,11.116781
85,2.0061269,12.001043,149.0,92,2.068693,11.116781
86,2.1035748,11.130465,149.0,92,2.068693,11.116781
87,2.1035748,10.992805,149.0,92,2.068693,11.116781
88,2.1035748,11.130465,149.0,92,2.068693,11.116781
89,2.1035748,11.130465,149.0,92,2.068693,11.116781
90,2.1035748,10.992805,149.0,92,2.068693,11.116781
91,2.1035748,10.509578,149.0,92,2.068693,11.116781
92,2.0061269,12.001043,149.0,92,2.068693,11.116781
93,2.1035748,11.130465,149.0,92,2.068693,11.116781
94,2.0426388,11.602847,149.0,92,2.068693,11.116781
95,2.1805584,11.130465,149.0,92,2.068693,11.116781
96,2.1035748,10.756367,149.0,92,2.068693,11.116781
97,2.0,10.862766,149.0,92,2.068693,11.116781
98,2.1035748,11.130465,149.0,92,2.068693,11.116781
99,2.0472457,11.13665,149.0,92,2.068693,11.116781
100,2.0,10.862766,149.0,92,2.068693,11.116781
101,2.0,11.042962,149.0,92,2.068693,11.116781
102,2.1323817,11.130465,149.0,92,2.068693,11.116781
103,2.0,10.862766,149.0,92,2.068693,11.116781
104,2.0,10.952226,149.0,92,2.068693,11.116781
105,2.0061269,11.448841,149.0,92,2.068693,11.116781
106,2.0,10.3927145,149.0,92,2.068693,11.116781
107,2.0671794,11.631227,149.0,92,2.068693,11.116781
108,2.1035748,11.130465,149.0,92,2.068693,11.116781
109,2.1035748,11.130465,149.0,92,2.068693,11.116781
110,2.0,11.042962,149.0,92,2.068693,11.116781
111,2.0,10.862766,149.0,92,2.068693,11.116781
112,2.1035748,11.130465,149.0,92,2.068693,11.116781
113,2.0,11.042962,149.0,92,2.068693,11.116781
114,2.1035748,11.130465,149.0,92,2.068693,11.116781
115,2.0671794,11.631227,149.0,92,2.068693,11.116781
116,2.0,10.3927145,149.0,92,2.068693,11.116781
117,2.0,10.952226,149.0,92,2.068693,11.116781
118,2.0,10.862766,149.0,92,2.068693,11.116781
119,2.1323817,11.130465,149.0,92,2.068693,11.116781
120,2.0,11.042962,149.0,92,2.068693,11.116781
121,2.0,10.862766,149.0,92,2.068693,11.116781
122,2.1035748,10.756367,149.0,92,2.068693,11.116781
123,2.1805584,11.130465,149.0,92,2.068693,11.116781
124,2.1035748,11.130465,149.0,92,2.068693,11.116781
125,2.1035748,11.130465,149.0,92,2.068693,11.116781
126,2.1323817,11.130465,149.0,92,2.068693,11.116781
127,2.1035748,10.992805,149.0,92,2.068693,11.116781
128,2.1035748,11.130465,149.0,92,2.068693,11.116781
129,2.0793126,10.862766,149.0,92,2.068693,11.116781
130,2.0340343,11.631227,149.0,92,2.068693,11.116781
131,2.0426388,11.631227,149.0,92,2.068693,11.116781
132,2.0,10.3927145,149.0,92,2.068693,11.116781
133,2.125398,10.992805,149.0,92,2.068693,11.116781
134,2.1323817,11.130465,149.0,92,2.068693,11.116781
135,2.0472457,11.13665,149.0,92,2.068693,11.116781
136,2.1035748,10.756367,149.0,92,2.068693,11.116781
137,2.1035748,10.992805,149.0,92,2.068693,11.116781
138,2.1323817,10.833303,149.0,92,2.068693,11.116781
139,2.0426388,11.631227,149.0,92,2.068693,11.116781
140,2.0281765,11.139148,149.0,92,2.068693,11.116781
141,2.1323817,11.130465,149.0,92,2.068693,11.116781
142,2.0472457,11.13665,149.0,92,2.068693,11.116781
143,2.0426388,11.631227,149.0,92,2.068693,11.116781
144,2.0,10.862766,149.0,92,2.068693,11.116781
145,2.026461,10.3927145,149.0,92,2.068693,11.116781
146,2.160722,12.055791,149.0,92,2.068693,11.116781
147,2.1035748,11.130465,149.0,92,2.068693,11.116781
148,2.1035748,11.130465,149.0,92,2.068693,11.116781
0,2.1035748,11.130465,147.0,93,2.0685105,11.09241
1,2.0306056,11.13665,147.0,93,2.0685105,11.09241
2,2.0,10.862766,147.0,93,2.0685105,11.09241
3,2.1035748,11.130465,147.0,93,2.0685105,11.09241
4,2.1035748,11.130465,147.0,93,2.0685105,11.09241
5,2.1035748,10.992805,147.0,93,2.0685105,11.09241
6,2.0793126,10.862766,147.0,93,2.0685105,11.09241
7,2.1035748,11.130465,147.0,93,2.0685105,11.09241
8,2.160722,12.055791,147.0,93,2.0685105,11.09241
9,2.0230327,11.042962,147.0,93,2.0685105,11.09241
10,2.0671794,11.631227,147.0,93,2.0685105,11.09241
11,2.0,10.3927145,147.0,93,2.0685105,11.09241
12,2.0,10.3927145,147.0,93,2.0685105,11.09241
13,2.0061269,11.130465,147.0,93,2.0685105,11.09241
14,2.0472457,11.13665,147.0,93,2.0685105,11.09241
15,2.0,10.862766,147.0,93,2.0685105,11.09241
16,2.0,10.3927145,147.0,93,2.0685105,11.09241
17,2.0,10.862766,147.0,93,2.0685105,11.09241
18,2.0426388,11.631227,147.0,93,2.0685105,11.09241
19,2.1035748,11.130465,147.0,93,2.0685105,11.09241
20,2.1035748,10.756367,147.0,93,2.0685105,11.09241
21,2.1035748,11.130465,147.0,93,2.0685105,11.09241
22,2.1035748,10.756367,147.0,93,2.0685105,11.09241
23,2.1035748,11.130465,147.0,93,2.0685105,11.09241
24,2.0,11.042962,147.0,93,2.0685105,11.09241
25,2.0,10.862766,147.0,93,2.0685105,11.09241
26,2.1035748,11.130465,147.0,93,2.0685105,11.09241
27,2.0472457,11.13665,147.0,93,2.0685105,11.09241
28,2.1035748,11.130465,147.0,93,2.0685105,11.09241
29,2.0,10.348033,147.0,93,2.0685105,11.09241
30,2.1323817,11.130465,147.0,93,2.0685105,11.09241
31,2.0,11.042962,147.0,93,2.0685105,11.09241
32,2.1035748,10.756367,147.0,93,2.0685105,11.09241
33,2.0,10.952226,147.0,93,2.0685105,11.09241
34,2.0426388,11.631227,147.0,93,2.0685105,11.09241
35,2.1323817,10.833303,147.0,93,2.0685105,11.09241
36,2.1035748,10.992805,147.0,93,2.0685105,11.09241
37,2.1035748,10.756367,147.0,93,2.0685105,11.09241
38,2.0,10.952226,147.0,93,2.0685105,11.09241
39,2.1035748,11.130465,147.0,93,2.0685105,11.09241
40,2.0472457,11.13665,147.0,93,2.0685105,11.09241
41,2.1035748,11.130465,147.0,93,2.0685105,11.09241
42,2.0,11.042962,147.0,93,2.0685105,11.09241
43,2.0426388,11.631227,147.0,93,2.0685105,11.09241
44,2.0061269,12.001043,147.0,93,2.0685105,11.09241
45,2.1177244,12.087232,147.0,93,2.0685105,11.09241
46,2.0,10.952226,147.0,93,2.0685105,11.09241
47,2.1323817,11.130465,147.0,93,2.0685105,11.09241
48,2.0,10.952226,147.0,93,2.0685105,11.09241
49,2.1035748,11.130465,147.0,93,2.0685105,11.09241
50,2.1035748,11.130465,147.0,93,2.0685105,11.09241
51,2.0,10.3927145,147.0,93,2.0685105,11.09241
52,2.1035748,11.130465,147.0,93,2.0685105,11.09241
53,2.1035748,11.130465,147.0,93,2.0685105,11.09241
54,2.0426388,11.631227,147.0,93,2.0685105,11.09241
55,2.0061269,12.001043,147.0,93,2.0685105,11.09241
56,2.1035748,10.756367,147.0,93,2.0685105,11.09241
57,2.1323817,11.130465,147.0,93,2.0685105,11.09241
58,2.0426388,11.631227,147.0,93,2.0685105,11.09241
59,2.1035748,11.130465,147.0,93,2.0685105,11.09241
60,2.1035748,10.992805,147.0,93,2.0685105,11.09241
61,2.0793126,10.862766,147.0,93,2.0685105,11.09241
62,2.1035748,10.992805,147.0,93,2.0685105,11.09241
63,2.1035748,11.130465,147.0,93,2.0685105,11.09241
64,2.1035748,10.992805,147.0,93,2.0685105,11.09241
65,2.0793126,10.862766,147.0,93,2.0685105,11.09241
66,2.1035748,10.992805,147.0,93,2.0685105,11.09241
67,2.0426388,11.631227,147.0,93,2.0685105,11.09241
68,2.1323817,11.130465,147.0,93,2.0685105,11.09241
69,2.0061269,12.001043,147.0,93,2.0685105,11.09241
70,2.1035748,11.130465,147.0,93,2.0685105,11.09241
71,2.1035748,10.992805,147.0,93,2.0685105,11.09241
72,2.1035748,10.509578,147.0,93,2.0685105,11.09241
73,2.1805584,11.130465,147.0,93,2.0685105,11.09241
74,2.0,10.862766,147.0,93,2.0685105,11.09241
75,2.1035748,11.130465,147.0,93,2.0685105,11.09241
76,2.0,10.862766,147.0,93,2.0685105,11.09241
77,2.1323817,11.130465,147.0,93,2.0685105,11.09241
78,2.0,10.952226,147.0,93,2.0685105,11.09241
79,2.0061269,11.448841,147.0,93,2.0685105,11.09241
80,2.0,10.3927145,147.0,93,2.0685105,11.09241
81,2.0671794,11.631227,147.0,93,2.0685105,11.09241
82,2.1035748,11.130465,147.0,93,2.0685105,11.09241
83,2.0,11.042962,147.0,93,2.0685105,11.09241
84,2.0,10.862766,147.0,93,2.0685105,11.09241
85,2.0,11.042962,147.0,93,2.0685105,11.09241
86,2.1035748,11.130465,147.0,93,2.0685105,11.09241
87,2.0671794,11.631227,147.0,93,2.0685105,11.09241
88,2.0,10.3927145,147.0,93,2.0685105,11.09241
89,2.0,10.862766,147.0,93,2.0685105,11.09241
90,2.1323817,11.130465,147.0,93,2.0685105,11.09241
91,2.0,11.042962,147.0,93,2.0685105,11.09241
92,2.0,10.862766,147.0,93,2.0685105,11.09241
93,2.1805584,11.130465,147.0,93,2.0685105,11.09241
94,2.1035748,11.130465,147.0,93,2.0685105,11.09241
95,2.1035748,11.130465,147.0,93,2.0685105,11.09241
96,2.1323817,11.130465,147.0,93,2.0685105,11.09241
97,2.1035748,11.130465,147.0,93,2.0685105,11.09241
98,2.0793126,10.862766,147.0,93,2.0685105,11.09241
99,2.125398,10.992805,147.0,93,2.0685105,11.09241
100,2.0472457,11.13665,147.0,93,2.0685105,11.09241
101,2.1035748,10.992805,147.0,93,2.0685105,11.09241
102,2.0426388,11.631227,147.0,93,2.0685105,11.09241
103,2.0281765,11.139148,147.0,93,2.0685105,11.09241
104,2.0472457,11.13665,147.0,93,2.0685105,11.09241
105,2.0426388,11.631227,147.0,93,2.0685105,11.09241
106,2.026461,10.3927145,147.0,93,2.0685105,11.09241
107,2.1035748,11.130465,147.0,93,2.0685105,11.09241
108,2.1035748,11.130465,147.0,93,2.0685105,11.09241
109,2.0472457,11.13665,147.0,93,2.0685105,11.09241
110,2.0426388,11.631227,147.0,93,2.0685105,11.09241
111,2.1067874,10.992805,147.0,93,2.0685105,11.09241
112,2.0472457,11.13665,147.0,93,2.0685105,11.09241
113,2.125398,10.992805,147.0,93,2.0685105,11.09241
114,2.0793126,10.862766,147.0,93,2.0685105,11.09241
115,2.1035748,11.130465,147.0,93,2.0685105,11.09241
116,2.1035748,11.130465,147.0,93,2.0685105,11.09241
117,2.1035748,11.130465,147.0,93,2.0685105,11.09241
118,2.1805584,11.130465,147.0,93,2.0685105,11.09241
119,2.1323817,11.130465,147.0,93,2.0685105,11.09241
120,2.0,10.862766,147.0,93,2.0685105,11.09241
121,2.0,10.3927145,147.0,93,2.0685105,11.09241
122,2.0671794,11.631227,147.0,93,2.0685105,11.09241
123,2.1805584,11.130465,147.0,93,2.0685105,11.09241
124,2.1035748,10.509578,147.0,93,2.0685105,11.09241
125,2.1035748,10.992805,147.0,93,2.0685105,11.09241
126,2.0061269,12.001043,147.0,93,2.0685105,11.09241
127,2.1323817,11.130465,147.0,93,2.0685105,11.09241
128,2.1035748,10.992805,147.0,93,2.0685105,11.09241
129,2.1035748,10.992805,147.0,93,2.0685105,11.09241
130,2.0061269,12.001043,147.0,93,2.0685105,11.09241
131,2.0426388,11.631227,147.0,93,2.0685105,11.09241
132,2.1035748,11.130465,147.0,93,2.0685105,11.09241
133,2.1035748,11.130465,147.0,93,2.0685105,11.09241
